home_elo,away_elo,elo_diff,home_win_rate,away_win_rate,win_rate_diff,home_avg_goals,away_avg_goals,avg_goals_diff,home_avg_goals_against,away_avg_goals_against,avg_goals_against_diff,home_last5_win_rate,away_last5_win_rate,last5_win_rate_diff,home_last5_goal_diff,away_last5_goal_diff,last5_goal_diff_diff,h2h_matches,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals,h2h_away_goals,neutral,tournament_weight,match_id,date,home_team,away_team,home_score,away_score,tournament,target,target_label
1614.079110585014,1937.557846973649,-323.47873638863507,0.30844793713163066,0.5287081339712919,-0.22026019683966125,1.2632612966601178,1.8791866028708133,-0.6159253062106955,1.4950884086444007,1.0681818181818181,0.4269065904625826,0.2,0.0,0.2,-2.0,0.0,-2.0,45,5,30,10,39,93,0,0.8,32348,2008-09-10,peru,argentina,1,1,fifa world cup qualification,D,1
1847.0386763182603,1780.8899865236324,66.1486897946279,0.45454545454545453,0.45132743362831856,0.0032180209171359664,1.6194503171247356,1.8554572271386431,-0.2360069100139075,1.26215644820296,1.452802359882006,-0.190645911679046,0.6,0.0,0.6,1.6,-0.6,2.2,8,6,1,1,19,9,0,0.8,32349,2008-09-10,portugal,denmark,2,3,fifa world cup qualification,A,0
1653.8993570642067,1663.7694996385826,-9.870142574375905,0.3939393939393939,0.3191489361702128,0.07479045776918114,1.3581267217630855,1.209726443768997,0.1484002779940885,1.2451790633608815,1.465045592705167,-0.21986652934428563,0.6,0.4,0.19999999999999996,1.0,0.2,0.8,26,7,9,10,25,26,0,0.8,32350,2008-09-10,qatar,bahrain,1,1,fifa world cup qualification,D,1
1801.245455696254,1645.9160775169346,155.32937817931952,0.5174216027874564,0.3016157989228007,0.2158058038646557,1.7299651567944252,1.2764811490125674,0.4534840077818578,1.0034843205574913,1.7378815080789947,-0.7343971875215034,0.6,0.6,0.0,0.4,0.2,0.2,7,3,1,3,7,3,0,0.8,32351,2008-09-10,russia,wales,2,1,fifa world cup qualification,H,2
1102.4726317979255,1717.284073599887,-614.8114418019616,0.011363636363636364,0.4233576642335766,-0.41199402786994027,0.18181818181818182,1.686131386861314,-1.504313205043132,4.193181818181818,1.4131386861313868,2.7800431320504315,0.0,0.0,0.0,-3.8,-0.8,-3.0,4,0,4,0,0,11,0,0.8,32352,2008-09-10,san marino,poland,0,2,fifa world cup qualification,A,0
1561.513678813565,1635.9230642753414,-74.40938546177631,0.31724137931034485,0.3707865168539326,-0.05354513754358775,1.1655172413793105,1.4325842696629214,-0.26706702828361095,1.3517241379310345,1.3932584269662922,-0.04153428903525769,0.2,0.2,0.0,-0.4,-1.0,0.6,3,0,1,2,1,3,0,0.8,32353,2008-09-10,slovenia,slovakia,2,1,fifa world cup qualification,H,2
1780.9184208818378,1106.5045023104763,674.4139185713616,0.32122093023255816,0.056291390728476824,0.2649295395040813,1.434593023255814,0.5695364238410596,0.8650565994147543,1.8125,2.956953642384106,-1.1444536423841059,0.4,0.0,0.4,0.6,-1.8,2.4,9,8,0,1,25,7,0,0.8,32354,2008-09-10,switzerland,luxembourg,1,2,fifa world cup qualification,A,0
1457.760520075547,1518.2919912956133,-60.53147122006635,0.43448275862068964,0.3234567901234568,0.11102596849723284,1.9586206896551723,1.3160493827160493,0.642571306939123,1.4620689655172414,1.6271604938271604,-0.16509152830991902,0.4,0.2,0.2,-0.8,0.4,-1.2000000000000002,5,1,4,0,6,16,0,0.8,32355,2008-09-10,suriname,el salvador,0,2,fifa world cup qualification,A,0
1743.408735580107,1588.3132108989003,155.09552468120683,0.4858757062146893,0.4752116082224909,0.010664097992198363,2.0542372881355933,2.128174123337364,-0.07393683520177063,1.3389830508474576,1.5235792019347036,-0.18459615108724603,0.2,0.2,0.0,-0.4,0.0,-0.4,38,13,15,10,68,75,0,0.8,32356,2008-09-10,sweden,hungary,2,1,fifa world cup qualification,H,2
1795.7656350167697,1639.8721750599489,155.89345995682083,0.3595505617977528,0.39814814814814814,-0.03859758635039534,1.2988764044943821,1.7006172839506173,-0.40174087945623516,1.5146067415730338,1.6882716049382716,-0.1736648633652378,0.6,0.4,0.19999999999999996,0.6,-1.0,1.6,7,2,2,3,12,12,0,0.8,32357,2008-09-10,turkey,belgium,1,1,fifa world cup qualification,D,1
1577.4133108637807,1528.448284321372,48.96502654240862,0.4778761061946903,0.3366013071895425,0.14127479900514778,1.688495575221239,1.1405228758169934,0.5479726994042455,1.0672566371681416,1.408496732026144,-0.34124009485800233,0.4,0.4,0.0,0.4,0.4,0.0,6,2,4,0,7,11,0,0.8,32358,2008-09-10,zambia,togo,1,0,fifa world cup qualification,H,2
1570.2880171213455,1805.4931836056653,-235.20516648431976,0.3756476683937824,0.5030800821355236,-0.1274324137417412,1.3134715025906736,1.6427104722792607,-0.3292389696885871,1.33419689119171,1.057494866529774,0.27670202466193583,0.2,0.6,-0.39999999999999997,-0.8,1.6,-2.4000000000000004,26,6,14,6,15,34,0,0.8,32359,2008-09-10,united arab emirates,saudi arabia,1,2,fifa world cup qualification,A,0
1810.3147451942664,1703.1728617017038,107.14188349256256,0.43346508563899866,0.27386934673366836,0.1595957389053303,1.592885375494071,1.150753768844221,0.44213160664984996,1.2766798418972332,1.743718592964824,-0.46703875106759085,0.6,0.4,0.19999999999999996,1.8,0.2,1.6,39,27,4,8,101,34,0,0.8,32360,2008-09-10,uruguay,ecuador,0,0,fifa world cup qualification,D,1
1850.086950759457,1633.8501434827074,216.2368072767497,0.3956692913385827,0.4538878842676311,-0.05821859292904841,1.3641732283464567,1.7540687160940325,-0.38989548774757576,1.454724409448819,1.2784810126582278,0.1762433967905912,0.8,0.6,0.20000000000000007,2.2,1.2,1.0000000000000002,17,13,1,3,25,8,0,0.8,32361,2008-09-10,united states,trinidad and tobago,3,0,fifa world cup qualification,H,2
1646.7990400960932,1795.1362206256103,-148.33718052951713,0.4807692307692308,0.49868766404199477,-0.01791843327276399,2.1346153846153846,2.131233595800525,0.003381788814859732,1.3076923076923077,1.125984251968504,0.18170805572380377,0.2,0.4,-0.2,-1.2,0.2,-1.4,0,0,0,0,0,0,0,0.8,32362,2008-09-10,uzbekistan,australia,0,1,fifa world cup qualification,A,0
1531.829550365667,1651.6621718097458,-119.83262144407877,0.28289473684210525,0.45652173913043476,-0.1736270022883295,1.8355263157894737,2.4130434782608696,-0.577517162471396,2.335526315789474,1.7880434782608696,0.5474828375286043,0.2,0.2,0.0,-1.4,-1.0,-0.3999999999999999,24,4,17,3,23,63,0,0.8,32363,2008-09-10,vanuatu,fiji,2,1,oceania nations cup,H,2
2018.5583478889312,1454.978783819649,563.5795640692822,0.542649727767695,0.2,0.34264972776769503,1.9092558983666061,0.6956521739130435,1.2136037244535627,0.9618874773139746,1.6869565217391305,-0.7250690444251559,0.8,0.2,0.6000000000000001,1.6,-0.6,2.2,4,4,0,0,10,0,0,0.8,32364,2008-09-10,spain,armenia,4,0,fifa world cup qualification,H,2
1455.7182409408958,1718.7256075641678,-263.007366623272,0.2231404958677686,0.358974358974359,-0.13583386310659037,0.8429752066115702,1.4843304843304843,-0.6413552777189141,1.71900826446281,1.4301994301994303,0.28880883426337967,0.2,0.6,-0.39999999999999997,-0.8,0.2,-1.0,3,0,1,2,1,2,0,0.8,32365,2008-09-10,moldova,israel,1,2,fifa world cup qualification,A,0
1409.496849719924,1482.9288217365988,-73.43197201667476,0.24,0.3543046357615894,-0.11430463576158939,1.0,1.2251655629139073,-0.22516556291390732,1.6933333333333334,1.380794701986755,0.31253863134657833,0.4,0.4,0.0,-0.8,0.0,-0.8,5,1,3,1,4,9,1,0.8,32366,2008-09-10,chad,sudan,1,3,fifa world cup qualification,A,0
1585.743742418043,1941.20693216345,-355.4631897454069,0.2781954887218045,0.4894894894894895,-0.211294000767685,1.218045112781955,2.0675675675675675,-0.8495224547856126,1.4210526315789473,1.3123123123123124,0.10874031926663497,0.4,0.4,0.0,0.8,0.4,0.4,2,0,0,2,2,2,0,0.8,32367,2008-09-10,north macedonia,netherlands,1,2,fifa world cup qualification,A,0
1504.2478914030862,1295.5447032140935,208.70318818899273,0.21076233183856502,0.12121212121212122,0.0895502106264438,0.8654708520179372,0.6498316498316499,0.2156392021862873,1.7802690582959642,2.3905723905723906,-0.6103033322764264,0.2,0.2,0.0,-1.2,-0.8,-0.3999999999999999,5,3,1,1,9,3,0,0.8,32368,2008-09-10,albania,malta,3,0,fifa world cup qualification,H,2
1182.6661583563523,1563.1402297781474,-380.4740714217951,0.0379746835443038,0.2826086956521739,-0.24463401210787009,0.3291139240506329,1.2246376811594204,-0.8955237571087875,2.7848101265822787,1.5869565217391304,1.1978536048431483,0.0,0.0,0.0,-2.0,-0.2,-1.8,2,1,1,0,2,3,0,0.8,32369,2008-09-10,andorra,belarus,1,3,fifa world cup qualification,A,0
1375.2348813383553,1219.6408884234604,155.5939929148949,0.16176470588235295,0.07547169811320754,0.0862930077691454,0.625,0.4811320754716981,0.14386792452830188,1.8088235294117647,3.1320754716981134,-1.3232519422863487,0.2,0.0,0.2,-0.4,-4.0,3.6,2,1,1,0,5,2,0,0.8,32370,2008-09-10,azerbaijan,liechtenstein,0,0,fifa world cup qualification,D,1
1542.1846534128424,1417.7188227288252,124.46583068401719,0.3181818181818182,0.2245508982035928,0.09363091997822537,1.1636363636363636,1.0598802395209581,0.10375612411540547,1.481818181818182,1.8982035928143712,-0.4163854109961893,0.2,0.4,-0.2,-0.8,-0.2,-0.6000000000000001,3,1,1,1,5,3,0,0.8,32371,2008-09-10,bosnia and herzegovina,estonia,7,0,fifa world cup qualification,H,2
1975.6866016802487,1562.1170800793768,413.5695216008719,0.62590799031477,0.23480662983425415,0.3911013604805158,2.196125907990315,1.069060773480663,1.1270651345096518,0.9648910411622276,1.9558011049723756,-0.990910063810148,0.4,0.4,0.0,0.0,-0.8,0.8,24,18,4,2,86,23,0,0.8,32372,2008-09-10,brazil,bolivia,0,0,fifa world cup qualification,D,1
1732.629127643469,1757.88469396616,-25.25556632269104,0.35784313725490197,0.3577981651376147,4.4972117287267466e-05,1.3986928104575163,1.2087155963302751,0.1899772141272411,1.511437908496732,1.298165137614679,0.213272770882053,0.4,0.0,0.4,-0.2,-0.6,0.39999999999999997,30,11,9,10,50,41,0,0.8,32373,2008-09-10,chile,colombia,4,0,fifa world cup qualification,H,2
1883.1597131396381,1894.8309734772513,-11.671260337613148,0.5130890052356021,0.5606407322654462,-0.047551727029844115,1.743455497382199,2.2093821510297484,-0.4659266536475495,1.0157068062827226,1.0102974828375286,0.005409323445193959,0.8,0.6,0.20000000000000007,1.2,1.2,0.0,5,2,2,1,8,9,0,0.8,32374,2008-09-10,croatia,england,1,4,fifa world cup qualification,A,0
1878.9760165452028,1630.0765574972593,248.89945904794354,0.49927849927849927,0.3447098976109215,0.15456860166757774,1.823953823953824,1.1092150170648465,0.7147388068889775,1.0995670995670996,1.477815699658703,-0.37824860009160344,1.0,0.4,0.6,3.4,1.0,2.4,24,15,3,6,56,14,0,0.8,32375,2008-09-10,mexico,canada,2,1,fifa world cup qualification,H,2
1661.7944591725557,1957.252554842331,-295.4580956697753,0.23492063492063492,0.5758706467661692,-0.34095001184553425,1.1841269841269841,2.228855721393035,-1.0447287372660508,2.2698412698412698,1.1865671641791045,1.0832741056621653,0.2,0.8,-0.6000000000000001,-0.4,1.8,-2.2,20,1,15,4,15,76,0,0.8,32376,2008-09-10,finland,germany,3,3,fifa world cup qualification,D,1
1211.2031728117238,1814.5268107122292,-603.3236379005054,0.1917808219178082,0.4417808219178082,-0.25,0.910958904109589,1.6643835616438356,-0.7534246575342466,2.6301369863013697,1.3339041095890412,1.2962328767123286,0.0,0.2,-0.2,-2.6,-0.8,-1.8,2,0,2,0,0,11,0,0.8,32377,2008-09-10,faroe islands,romania,0,1,fifa world cup qualification,A,0
1583.0713563344286,1576.7524690033797,6.318887331048927,0.34554973821989526,0.36153846153846153,-0.015988723318566267,1.3717277486910995,1.4307692307692308,-0.05904148207813131,1.4083769633507854,1.376923076923077,0.03145388642770852,0.4,0.6,-0.19999999999999996,0.8,0.6,0.20000000000000007,7,3,1,3,7,4,0,0.8,32378,2008-09-10,guatemala,cuba,4,1,fifa world cup qualification,H,2
1544.0472068668976,1674.4482376983906,-130.40103083149302,0.4281767955801105,0.46236559139784944,-0.034188795817738926,1.6132596685082874,1.913978494623656,-0.3007188261153686,1.3535911602209945,1.1849462365591399,0.16864492366185457,0.4,0.6,-0.19999999999999996,-1.0,1.8,-2.8,6,0,2,4,7,10,0,0.8,32379,2008-09-10,haiti,costa rica,1,3,fifa world cup qualification,A,0
1721.1109146102785,1638.8181299633825,82.29278464689605,0.4263157894736842,0.38095238095238093,0.04536340852130327,1.6368421052631579,1.3537414965986394,0.28310060866451847,1.2947368421052632,1.4081632653061225,-0.11342642320085927,0.6,0.4,0.19999999999999996,1.2,2.0,-0.8,17,9,4,4,36,19,0,0.8,32380,2008-09-10,honduras,jamaica,2,0,fifa world cup qualification,H,2
1456.9636934464274,1704.315310901048,-247.3516174546205,0.2875,0.4802919708029197,-0.1927919708029197,1.15,1.7927007299270072,-0.6427007299270073,1.784375,1.2233576642335766,0.5610173357664234,0.4,0.0,0.4,0.6,-0.8,1.4,4,0,4,0,1,8,0,0.8,32381,2008-09-10,iceland,scotland,1,2,fifa world cup qualification,A,0
1945.4563547496382,1498.3484653229536,447.10788942668455,0.5393759286775631,0.31386861313868614,0.22550731553887698,1.7726597325408617,1.2554744525547445,0.5171852799861172,0.9985141158989599,1.5401459854014599,-0.5416318695025,0.4,0.2,0.2,0.6,-1.0,1.6,6,5,0,1,10,2,0,0.8,32382,2008-09-10,italy,georgia,2,0,fifa world cup qualification,H,2
1405.8530923514434,1747.8892573265646,-342.0361649751212,0.27586206896551724,0.40268456375838924,-0.126822494792872,1.3362068965517242,1.25503355704698,0.08117333950474426,1.4827586206896552,1.0134228187919463,0.46933580189770896,0.2,0.8,-0.6000000000000001,-2.0,0.4,-2.4,2,0,2,0,1,4,0,0.8,32383,2008-09-10,kazakhstan,ukraine,1,3,fifa world cup qualification,A,0
1634.5980695206347,1749.5644445969804,-114.96637507634568,0.44398340248962653,0.531496062992126,-0.0875126605024995,1.7510373443983402,1.8175853018372703,-0.06654795743893005,1.049792531120332,0.89501312335958,0.15477940776075194,0.4,0.6,-0.19999999999999996,0.6,0.8,-0.20000000000000007,14,1,6,7,5,14,1,0.8,32384,2008-09-10,north korea,south korea,1,1,fifa world cup qualification,D,1
1527.465002097328,1756.9211739559958,-229.45617185866786,0.32525951557093424,0.3549107142857143,-0.029651198714780058,1.3252595155709344,1.2678571428571428,0.05740237271379156,1.71280276816609,1.5669642857142858,0.1458384824518042,0.8,0.4,0.4,1.0,0.2,0.8,2,1,0,1,2,1,0,0.8,32385,2008-09-10,latvia,greece,0,2,fifa world cup qualification,A,0
1582.4490415336309,1659.9167607867448,-77.46771925311396,0.3041825095057034,0.40995607613469986,-0.10577356662899645,1.1901140684410647,1.83601756954612,-0.6459035011050553,1.8935361216730038,1.6251830161054173,0.2683531055675865,0.6,0.2,0.39999999999999997,0.6,0.0,0.6,1,0,1,0,0,4,0,0.8,32386,2008-09-10,lithuania,austria,2,0,fifa world cup qualification,H,2
1891.8140496017238,1684.0690981011196,207.7449515006042,0.47592067988668557,0.42857142857142855,0.047349251315257024,1.8130311614730878,1.551948051948052,0.2610831095250359,1.4419263456090652,1.0714285714285714,0.3704977741804938,0.2,0.2,0.0,-1.2,-0.4,-0.7999999999999999,1,1,0,0,3,0,0,0.8,32387,2008-09-10,france,serbia,2,1,fifa world cup qualification,H,2
1535.049818263923,1121.6620391252143,413.38777913870877,0.4669603524229075,0.058823529411764705,0.4081368230111428,1.907488986784141,0.7058823529411765,1.2016066338429643,1.3480176211453745,4.411764705882353,-3.0637470847369785,0.4,0.0,0.4,-0.8,-5.8,5.0,0,0,0,0,0,0,0,0.8,32388,2008-09-19,martinique,anguilla,3,1,cfu caribbean cup qualification,H,2
1380.0948391538036,1469.6085866619628,-89.51374750815921,0.2900763358778626,0.2878787878787879,0.0021975479990746782,1.3206106870229009,1.2373737373737375,0.0832369496491634,1.8549618320610688,1.8080808080808082,0.04688102398026062,0.4,0.2,0.2,0.0,-0.6,0.6,5,1,3,1,6,12,0,0.5,32389,2008-09-21,antigua and barbuda,guyana,3,0,friendly,H,2
1560.4287683697446,1538.3037422009265,22.125026168818067,0.3953488372093023,0.4692982456140351,-0.0739494084047328,1.6162790697674418,1.912280701754386,-0.29600163198694407,1.558139534883721,1.3464912280701755,0.21164830681354552,0.6,0.6,0.0,0.8,-0.2,1.0,54,14,31,9,72,112,1,0.8,32390,2008-09-24,guadeloupe,martinique,0,1,coupe de l'outre-mer,A,0
1545.7881184129246,1644.2233818801465,-98.43526346722183,0.5828571428571429,0.5384615384615384,0.044395604395604416,2.9885714285714284,2.7472527472527473,0.24131868131868117,1.4857142857142858,1.4615384615384615,0.024175824175824312,0.4,0.4,0.0,-0.6,0.4,-1.0,45,18,20,7,61,78,1,0.8,32391,2008-09-24,tahiti,new caledonia,0,1,coupe de l'outre-mer,A,0
1885.141322976777,1760.0867557688748,125.05456720790221,0.5,0.35889070146818924,0.14110929853181076,1.824207492795389,1.4029363784665578,0.42127111432883124,1.0994236311239194,1.5089722675367048,-0.4095486364127854,1.0,0.6,0.4,2.8,0.6,2.1999999999999997,19,9,8,2,19,22,1,0.5,32392,2008-09-24,mexico,chile,0,1,friendly,A,0
1401.6713753433514,1259.2178978539964,142.453477489355,0.4152542372881356,0.22580645161290322,0.18944778567523238,1.9067796610169492,1.0161290322580645,0.8906506287588847,1.694915254237288,2.5806451612903225,-0.8857299070530344,0.2,0.2,0.0,-1.0,0.2,-1.2,5,4,0,1,17,1,0,0.8,32393,2008-09-24,saint kitts and nevis,british virgin islands,4,0,cfu caribbean cup qualification,H,2
1429.494385351668,1494.0586958106771,-64.56431045900922,0.125,0.3404255319148936,-0.2154255319148936,0.875,1.574468085106383,-0.699468085106383,1.75,2.1382978723404253,-0.38829787234042534,0.2,0.2,0.0,-0.8,-0.4,-0.4,2,0,1,1,2,4,1,0.8,32394,2008-09-25,mayotte,reunion,1,6,coupe de l'outre-mer,A,0
1243.5631042387506,1425.633103362771,-182.06999912402034,0.2222222222222222,0.32,-0.0977777777777778,1.0,1.27,-0.27,2.6031746031746033,1.67,0.9331746031746033,0.0,0.0,0.0,-0.8,-3.2,2.4000000000000004,0,0,0,0,0,0,1,0.8,32395,2008-09-26,british virgin islands,barbados,1,2,cfu caribbean cup qualification,A,0
1655.8077894434125,1543.411248326284,112.39654111712844,0.5409836065573771,0.3930635838150289,0.14792002274234817,2.737704918032787,1.606936416184971,1.130768501847816,1.453551912568306,1.5549132947976878,-0.10136138222938174,0.4,0.4,0.0,-0.2,0.4,-0.6000000000000001,0,0,0,0,0,0,1,0.8,32396,2008-09-27,new caledonia,guadeloupe,0,4,coupe de l'outre-mer,A,0
1534.2037108496586,1555.321262244387,-21.11755139472848,0.5795454545454546,0.47161572052401746,0.10792973402143713,2.971590909090909,1.908296943231441,1.0632939658594682,1.4829545454545454,1.3406113537117903,0.14234319174275512,0.2,0.8,-0.6000000000000001,-1.0,0.8,-1.8,0,0,0,0,0,0,1,0.8,32397,2008-09-27,tahiti,martinique,0,1,coupe de l'outre-mer,A,0
1417.3261689585972,1433.9401153461877,-16.61394638759043,0.42016806722689076,0.32338308457711445,0.09678498264977631,1.9243697478991597,1.2736318407960199,0.6507379071031398,1.680672268907563,1.6666666666666667,0.014005602240896309,0.2,0.2,0.0,-0.4,-2.4,2.0,7,4,2,1,12,10,0,0.8,32398,2008-09-28,saint kitts and nevis,barbados,1,3,cfu caribbean cup qualification,A,0
1350.842066788671,1405.985551675413,-55.143484886742044,0.17857142857142858,0.1111111111111111,0.06746031746031747,1.1785714285714286,0.8888888888888888,0.28968253968253976,2.0714285714285716,2.2222222222222223,-0.1507936507936507,0.0,0.2,-0.2,-1.6,-1.8,0.19999999999999996,0,0,0,0,0,0,1,0.8,32399,2008-09-28,french guiana,mayotte,4,2,coupe de l'outre-mer,H,2
1609.0852125920924,1432.38472679229,176.70048579980244,0.45528455284552843,0.36403508771929827,0.09124946512623017,1.3983739837398375,1.2916666666666667,0.10670731707317072,1.089430894308943,1.3596491228070176,-0.27021822849807453,0.4,0.6,-0.19999999999999996,0.0,0.4,-0.4,8,6,1,1,12,3,0,0.5,32400,2008-09-30,south africa,malawi,3,0,friendly,H,2
1519.1750142121246,1577.015629388998,-57.84061517687337,0.576271186440678,0.39655172413793105,0.17971946230274694,2.9548022598870056,1.6206896551724137,1.334112604714592,1.4802259887005649,1.5459770114942528,-0.06575102279368794,0.2,0.6,-0.39999999999999997,-1.0,1.4,-2.4,0,0,0,0,0,0,1,0.8,32401,2008-09-30,tahiti,guadeloupe,0,1,coupe de l'outre-mer,A,0
1622.2034083806986,1570.349958881921,51.853449498777536,0.5380434782608695,0.47391304347826085,0.06413043478260866,2.722826086956522,1.9043478260869566,0.8184782608695653,1.4673913043478262,1.3347826086956522,0.13260869565217392,0.4,0.8,-0.4,-1.0,0.8,-1.8,0,0,0,0,0,0,1,0.8,32402,2008-09-30,new caledonia,martinique,1,1,coupe de l'outre-mer,D,1
1373.0640754123929,1517.567529486932,-144.50345407453915,0.18823529411764706,0.3473684210526316,-0.15913312693498455,1.2117647058823529,1.6210526315789473,-0.40928792569659445,2.070588235294118,2.126315789473684,-0.05572755417956632,0.2,0.4,-0.2,-0.2,1.2,-1.4,1,0,0,1,0,0,1,0.8,32403,2008-10-01,french guiana,reunion,0,2,coupe de l'outre-mer,A,0
1448.5901075855481,1367.3500663925827,81.24004119296546,0.40476190476190477,0.4604519774011299,-0.05569007263922515,1.7222222222222223,1.8418079096045197,-0.11958568738229736,1.619047619047619,1.4858757062146892,0.13317191283292984,0.0,0.2,-0.2,-2.4,-0.8,-1.5999999999999999,5,5,0,0,17,4,0,0.5,32404,2008-10-01,vietnam,myanmar,2,3,friendly,A,0
1379.6466391966164,1421.2280860659148,-41.58144686929836,0.4619718309859155,0.358695652173913,0.10327617881200246,1.8450704225352113,1.5869565217391304,0.2581139007960809,1.4873239436619718,1.4782608695652173,0.009063074096754553,0.4,0.2,0.2,-0.4,0.0,-0.4,0,0,0,0,0,0,1,0.5,32405,2008-10-03,myanmar,turkmenistan,1,2,friendly,A,0
1619.8330422274191,1383.7635430516912,236.06949917572797,0.5351351351351351,0.1,0.43513513513513513,2.7135135135135133,1.0,1.7135135135135133,1.4648648648648648,2.4,-0.9351351351351351,0.2,0.2,0.0,-1.6,-2.0,0.3999999999999999,0,0,0,0,0,0,1,0.8,32406,2008-10-03,new caledonia,mayotte,3,2,coupe de l'outre-mer,H,2
1590.3763087446132,1361.4189478636251,228.95736088098806,0.4,0.18604651162790697,0.21395348837209305,1.6171428571428572,1.197674418604651,0.41946843853820615,1.5371428571428571,2.0697674418604652,-0.5326245847176081,0.6,0.2,0.39999999999999997,1.4,-0.6,2.0,9,5,2,2,21,12,1,0.8,32407,2008-10-03,guadeloupe,french guiana,4,0,coupe de l'outre-mer,H,2
1572.7203250352006,1529.2126570356997,43.50766799950088,0.47186147186147187,0.3541666666666667,0.11769480519480519,1.9004329004329004,1.625,0.27543290043290036,1.3333333333333333,2.1041666666666665,-0.7708333333333333,0.8,0.6,0.20000000000000007,1.0,1.6,-0.6000000000000001,0,0,0,0,0,0,1,0.8,32408,2008-10-04,martinique,reunion,0,1,coupe de l'outre-mer,A,0
1623.8324747034817,1310.208112821139,313.6243618823428,0.45306859205776173,0.29508196721311475,0.15798662484464698,1.7509025270758123,1.2622950819672132,0.4886074451085991,1.2815884476534296,1.9836065573770492,-0.7020181097236196,0.6,0.2,0.39999999999999997,0.8,-1.2,2.0,7,7,0,0,29,1,0,0.5,32409,2008-10-08,trinidad and tobago,dominican republic,9,0,friendly,H,2
1829.6456363247646,1563.7208048966643,265.92483142810033,0.44567219152854515,0.37467700258397935,0.0709951889445658,1.6961325966850829,1.3126614987080103,0.3834710979770726,1.2688766114180479,1.3359173126614987,-0.06704070124345085,0.6,0.0,0.6,0.6,-1.2,1.7999999999999998,14,4,4,6,15,13,0,0.5,32410,2008-10-09,japan,united arab emirates,1,1,friendly,D,1
1365.4386052401387,1118.3484442054003,247.09016103473846,0.3858267716535433,0.22099447513812154,0.16483229651542175,1.6425196850393702,1.0,0.6425196850393702,1.4566929133858268,2.5193370165745854,-1.0626441031887586,0.0,0.2,-0.2,-1.0,-1.2,0.19999999999999996,7,5,1,1,20,6,0,0.5,32411,2008-10-10,malaysia,pakistan,4,1,friendly,H,2
1815.4896910445545,1899.2447584903505,-83.75506744579593,0.4427350427350427,0.4766619519094767,-0.03392690917443397,1.6632478632478633,1.8132956152758133,-0.15004775202794995,1.3316239316239316,1.4413012729844412,-0.10967734136050966,0.4,0.4,0.0,-0.6,-1.0,0.4,13,3,8,2,12,20,0,0.8,32412,2008-10-11,romania,france,2,2,fifa world cup qualification,D,1
1718.367678785861,1856.8961073749897,-138.52842858912868,0.42419825072886297,0.6058823529411764,-0.18168410221231346,1.686588921282799,2.0,-0.3134110787172011,1.4110787172011663,0.888235294117647,0.5228434230835193,0.2,0.2,0.0,0.0,-0.4,0.4,3,2,1,0,5,3,0,0.8,32413,2008-10-11,poland,czech republic,2,1,fifa world cup qualification,H,2
1782.3522414799,1395.298786862511,387.053454617389,0.47297297297297297,0.3238095238095238,0.14916344916344915,1.527027027027027,0.9523809523809523,0.5746460746460746,1.045045045045045,1.338095238095238,-0.293050193050193,1.0,0.4,0.6,1.4,-0.2,1.5999999999999999,18,12,2,4,33,9,0,0.8,32414,2008-10-11,nigeria,sierra leone,4,1,fifa world cup qualification,H,2
1101.3890266119515,1616.5478330110643,-515.1588063991128,0.011235955056179775,0.3687150837988827,-0.35747912874270293,0.1797752808988764,1.4301675977653632,-1.2503923168664868,4.168539325842697,1.3966480446927374,2.7718912811499594,0.0,0.2,-0.2,-3.6,-1.0,-2.6,2,0,2,0,0,12,0,0.8,32415,2008-10-11,san marino,slovakia,1,3,fifa world cup qualification,A,0
1944.8688790100573,1450.7539158786753,494.11496313138196,0.49025487256371814,0.2866043613707165,0.20365051119300165,2.0674662668665666,1.1495327102803738,0.9179335565861928,1.3118440779610194,1.7850467289719627,-0.4732026510109433,0.4,0.2,0.2,0.0,-0.2,0.2,8,7,0,1,29,3,0,0.8,32416,2008-10-11,netherlands,iceland,2,0,fifa world cup qualification,H,2
1735.8464249488188,1623.911251065685,111.93517388313376,0.42782152230971127,0.3435374149659864,0.08428410734372488,1.6377952755905512,1.1088435374149659,0.5289517381755853,1.2913385826771653,1.4795918367346939,-0.18825325405752857,0.6,0.4,0.19999999999999996,0.8,0.8,0.0,16,7,5,4,25,22,0,0.8,32417,2008-10-11,honduras,canada,3,1,fifa world cup qualification,H,2
1729.4187065313367,1288.4388823045465,440.97982422679024,0.4602409638554217,0.10204081632653061,0.35820014752889107,1.4,0.673469387755102,0.7265306122448979,0.8819277108433735,1.91156462585034,-1.0296369150069666,0.6,0.2,0.39999999999999997,1.0,-1.4,2.4,5,4,0,1,16,4,0,0.8,32418,2008-10-11,morocco,mauritania,4,1,fifa world cup qualification,H,2
1554.7271306534055,1426.7123994225196,128.0147312308859,0.4698275862068966,0.3958333333333333,0.07399425287356326,1.8922413793103448,2.0,-0.10775862068965525,1.331896551724138,1.6597222222222223,-0.3278256704980844,0.6,0.4,0.19999999999999996,0.6,-0.4,1.0,0,0,0,0,0,0,1,0.8,32419,2008-10-11,martinique,grenada,2,2,cfu caribbean cup qualification,D,1
